MEDIA_ID,MEDIA_NAME,CNT,TIME(2017/11/14 11:20:51.040),TIMETICK(f=3507505),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,
8,White Screen 1,0,0.00000,92371650214,0.47210,0.24464,0.00000,0.00000,1,1,0.46677,0.24251,1,0.38073,0.08704,0,,0.26411,0.43155,15.97456,1.06460,1,0.68371,0.43176,15.50741,1.06460,1,0,0.00000,10,,
8,White Screen 1,1,0.01649,92371708074,0.47227,0.24474,0.00000,0.01648,1,1,0.47600,0.24684,1,0.38073,0.08704,0,,0.26363,0.43205,16.15333,1.06460,1,0.68344,0.43243,15.50214,1.06460,1,0,0.00000,10,,
8,White Screen 1,2,0.03299,92371765927,0.47232,0.24463,0.00000,0.03297,1,1,0.47347,0.24229,1,0.38073,0.08704,0,,0.26371,0.43195,15.92904,1.06460,1,0.68338,0.43240,15.63257,1.06460,1,0,0.00000,10,,
8,White Screen 1,3,0.04924,92371822923,0.47237,0.24438,0.00000,0.04922,1,1,0.47353,0.23815,1,0.38073,0.08704,0,,0.26381,0.43210,16.08165,1.06460,1,0.68326,0.43227,15.40880,1.07413,1,0,0.00000,10,,
8,White Screen 1,4,0.06586,92371881258,0.47268,0.24557,0.00000,0.06585,1,1,0.48058,0.27557,1,0.38073,0.08704,0,,0.26338,0.43233,15.97914,1.07413,1,0.68332,0.43260,15.49846,1.08365,1,0,0.00000,10,,
8,White Screen 1,5,0.08218,92371938457,0.47263,0.24519,0.00000,0.08216,1,1,0.47120,0.23510,1,0.38073,0.08704,0,,0.26339,0.43276,15.72922,1.08365,1,0.68334,0.43323,15.66063,1.09318,1,0,0.00000,10,,
8,White Screen 1,6,0.09869,92371996412,0.47257,0.24453,0.00000,0.09868,1,1,0.47093,0.22674,1,0.38073,0.08704,0,,0.26339,0.43299,15.74538,1.09318,1,0.68324,0.43399,15.58590,1.10270,1,0,0.00000,10,,
8,White Screen 1,7,0.11500,92372053585,0.47226,0.24308,0.00000,0.11499,1,1,0.46357,0.20251,1,0.38073,0.08704,0,,0.26277,0.43374,16.23278,1.10270,1,0.68329,0.43392,15.63439,1.10270,1,0,0.00000,10,,
8,White Screen 1,8,0.13136,92372110958,0.47238,0.24266,0.00000,0.13134,1,1,0.47595,0.23049,1,0.38073,0.08704,0,,0.26306,0.43404,15.96466,1.10270,1,0.68321,0.43408,15.65499,1.10270,1,0,0.00000,10,,
8,White Screen 1,9,0.14787,92372168867,0.47249,0.24251,0.00000,0.14785,1,1,0.47578,0.23793,1,0.38073,0.08704,0,,0.26285,0.43420,16.22784,1.10270,1,0.68268,0.43488,16.13278,1.08484,1,0,0.00000,10,,
8,White Screen 1,10,0.16437,92372226744,0.47283,0.24240,0.00000,0.16436,1,1,0.48346,0.23909,1,0.38073,0.08704,0,,0.26265,0.43558,16.15483,1.08484,1,0.68235,0.43579,15.49777,1.06698,1,0,0.00000,10,,
8,White Screen 1,11,0.18078,92372284308,0.47303,0.24255,0.00000,0.18077,1,1,0.47919,0.24725,1,0.38073,0.08704,0,,0.26258,0.43594,16.30983,1.06698,1,0.68231,0.43616,15.56196,1.04913,1,0,0.00000,10,,
8,White Screen 1,12,0.20007,92372352028,0.47322,0.24293,0.00000,0.20007,1,1,0.47974,0.25544,1,0.38073,0.08704,0,,0.26241,0.43601,16.03074,1.04913,1,0.68197,0.43615,15.50907,1.04913,1,0,0.00000,10,,
8,White Screen 1,13,0.21362,92372399500,0.47316,0.24375,0.00000,0.21360,1,1,0.47096,0.27176,1,0.38073,0.08704,0,,0.26195,0.43632,16.53993,1.04913,1,0.68185,0.43607,15.70009,1.06698,1,0,0.00000,10,,
8,White Screen 1,14,0.23028,92372457949,0.47316,0.24424,0.00000,0.23027,1,1,0.47307,0.26125,1,0.38073,0.08704,0,,0.26168,0.43679,16.02644,1.06698,1,0.68176,0.43678,15.58782,1.08484,1,0,0.00000,10,,
8,White Screen 1,15,0.24647,92372514710,0.47314,0.24439,0.00000,0.24646,1,1,0.47253,0.24979,1,0.38073,0.08704,0,,0.26149,0.43712,16.33841,1.08484,1,0.68134,0.43698,16.12504,1.09318,1,0,0.00000,10,,
8,White Screen 1,16,0.26317,92372573303,0.47307,0.24421,0.00000,0.26316,1,1,0.47033,0.23754,1,0.38073,0.08704,0,,0.26107,0.43777,16.40441,1.09318,1,0.68040,0.43745,16.27676,1.08365,1,0,0.00000,10,,
8,White Screen 1,17,0.27937,92372630167,0.47272,0.24408,0.00000,0.27937,1,1,0.45959,0.23914,1,0.38073,0.08704,0,,0.26080,0.43774,16.04613,1.08365,1,0.68060,0.43724,15.95304,1.07413,1,0,0.00000,10,,
8,White Screen 1,18,0.29588,92372688029,0.47240,0.24406,0.00000,0.29586,1,1,0.45992,0.24331,1,0.38073,0.08704,0,,0.26090,0.43742,15.91315,1.07413,1,0.68057,0.43718,16.03302,1.07413,1,0,0.00000,10,,
8,White Screen 1,19,0.31223,92372745411,0.47219,0.24389,0.00000,0.31223,1,1,0.46385,0.23727,1,0.38073,0.08704,0,,0.26047,0.43783,16.19386,1.07413,1,0.68041,0.43795,15.75282,1.08365,1,0,0.00000,10,,
8,White Screen 1,20,0.32863,92372802909,0.47203,0.24370,0.00000,0.32862,1,1,0.46532,0.23593,1,0.38073,0.08704,0,,0.26035,0.43844,16.58315,1.08365,1,0.68024,0.43793,16.05039,1.09318,1,0,0.00000,10,,
8,White Screen 1,21,0.34515,92372860835,0.47186,0.24351,0.00000,0.34513,1,1,0.46490,0.23546,1,0.38073,0.08704,0,,0.26035,0.43844,16.58315,1.09318,1,0.68024,0.43793,16.05039,1.08484,1,0,0.00000,10,,
8,White Screen 1,22,0.36163,92372918667,0.47187,0.24366,0.00000,0.36162,1,1,0.47211,0.25024,1,0.38073,0.08704,0,,0.26033,0.43825,16.23118,1.08484,1,0.68016,0.43782,16.08648,1.06699,1,0,0.00000,10,,
8,White Screen 1,23,0.37801,92372976114,0.47224,0.24377,0.00000,0.37800,1,1,0.48848,0.24843,1,0.38073,0.08704,0,,0.26015,0.43833,16.45845,1.06699,1,0.68012,0.43780,16.18411,1.04913,1,0,0.00000,10,,
8,White Screen 1,24,0.39449,92373033960,0.47260,0.24422,0.00000,0.39449,1,1,0.48877,0.26432,1,0.38073,0.08704,0,,0.25995,0.43878,16.73131,1.04913,1,0.67938,0.43902,16.21351,1.03127,1,0,0.00000,10,,
8,White Screen 1,25,0.41087,92373091397,0.47188,0.24779,0.00000,0.41087,1,1,0.43894,0.41196,1,0.50052,0.00741,0,,0.25816,0.44362,15.56876,1.03127,1,0.67772,0.44276,15.28118,1.03127,1,0,0.00000,10,,
8,White Screen 1,26,0.42735,92373149197,0.47132,0.25109,0.00000,0.42735,1,1,0.44498,0.40638,1,0.50052,0.00741,0,,0.25825,0.44348,15.64255,1.03127,1,0.67777,0.44278,15.30179,1.03127,1,0,0.00000,10,,
8,White Screen 1,27,0.44379,92373206818,0.46354,0.28494,0.00000,0.42735,1,0,0.44534,0.40926,1,0.72865,0.00000,0,,0.25803,0.44428,15.71565,1.02346,1,0.67769,0.44336,15.60083,1.03179,1,0,0.00000,10,,
8,White Screen 1,28,0.46008,92373263973,0.45612,0.35659,0.00000,0.42735,1,0,0.44870,0.42824,1,0.72865,0.00000,0,,0.25803,0.44428,15.71565,1.02398,1,0.67782,0.44350,15.60824,1.03231,1,0,0.00000,10,,
8,White Screen 1,29,0.47652,92373321622,0.45424,0.37082,0.00000,0.42735,1,0,0.45047,0.39927,1,0.82813,0.00000,0,,0.25810,0.44487,15.74448,1.02450,1,0.67772,0.44361,15.87917,1.03283,1,0,0.00000,10,,
8,White Screen 1,30,0.49302,92373379504,0.44987,0.40879,0.00000,0.42735,1,0,0.45045,0.39887,1,0.87448,0.00000,0,,0.25805,0.44500,15.86698,1.02502,1,0.67772,0.44366,15.85291,1.03335,1,0,0.00000,10,,
8,White Screen 1,31,0.50938,92373436904,0.44984,0.41310,0.00000,0.42735,1,0,0.44980,0.41741,1,0.87448,0.00000,0,,0.25794,0.44513,15.67309,1.03335,1,0.67772,0.44372,15.80101,1.03335,1,0,0.00000,10,,
8,White Screen 1,32,0.52683,92373498104,0.44947,0.42328,0.00000,0.42735,1,0,0.44873,0.44364,1,0.87448,0.00000,0,,0.25802,0.44537,15.12198,1.03335,1,0.67783,0.44372,15.74320,1.03335,1,0,0.00000,10,,
8,White Screen 1,33,0.54239,92373552660,0.44919,0.42696,0.49302,0.04937,2,1,0.44837,0.43798,1,0.87448,0.00000,0,,0.25765,0.44578,15.72233,1.04117,1,0.67781,0.44361,15.55454,1.04117,1,0,0.00000,10,,
8,White Screen 1,34,0.55859,92373609505,0.44888,0.42560,0.49302,0.06557,2,1,0.44764,0.42015,1,0.87448,0.00000,0,,0.25793,0.44676,15.58977,1.04898,1,0.67773,0.44426,15.24082,1.04898,1,0,0.00000,10,,
