MEDIA_ID,MEDIA_NAME,CNT,TIME(2017/11/02 11:20:55.042),TIMETICK(f=3507505),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,
8,White Screen 1,0,0.00000,92376697976,0.35988,0.02267,0.00000,0.00000,1,0,0.36613,-0.00255,0,0.37031,0.09630,0,,0.28478,0.48227,14.10470,1.06041,0,0.62890,0.46345,16.41157,1.06041,0,195,0.00000,25,,
8,White Screen 1,1,0.01648,92376755970,0.00000,0.00000,0.00000,0.00000,1,0,0.36613,-0.00255,0,0.37031,0.09630,0,,0.28478,0.48227,14.10470,1.06041,0,0.62890,0.46345,16.41157,1.06041,0,195,0.00000,25,,
8,White Screen 1,2,0.03284,92376813490,0.00000,0.00000,0.00000,0.00000,1,0,0.36613,-0.00255,0,0.37031,0.09630,0,,0.28478,0.48227,14.10470,1.06041,0,0.62890,0.46345,16.41157,1.06041,0,195,0.00000,25,,
8,White Screen 1,3,0.04907,92376870474,0.00000,0.00000,0.00000,0.00000,1,0,0.36613,-0.00255,0,0.37031,0.09630,0,,0.28478,0.48227,14.10470,1.06041,0,0.62890,0.46345,16.41157,1.06041,0,195,0.00000,25,,
8,White Screen 1,4,0.06580,92376928794,0.00000,0.00000,0.00000,0.00000,1,0,0.36613,-0.00255,0,0.37031,0.09630,0,,0.28478,0.48227,14.10470,1.06041,0,0.62890,0.46345,16.41157,1.06041,0,195,0.00000,25,,
8,White Screen 1,5,0.08203,92376986023,0.00000,0.00000,0.00000,0.00000,1,0,0.36613,-0.00255,0,0.37031,0.09630,0,,0.28478,0.48227,14.10470,1.06041,0,0.62890,0.46345,16.41157,1.06041,0,195,0.00000,25,,
8,White Screen 1,6,0.09863,92377044086,0.00000,0.00000,0.00000,0.00000,1,0,0.36613,-0.00255,0,0.37031,0.09630,0,,0.28478,0.48227,14.10470,1.06041,0,0.62890,0.46345,16.41157,1.06041,0,195,0.00000,25,,
8,White Screen 1,7,0.11499,92377101531,0.36558,0.05633,0.00000,0.00000,1,0,0.36558,0.05633,1,0.37031,0.09630,0,,0.28426,0.48250,14.44587,1.06041,1,0.62828,0.46353,15.93631,1.06041,1,0,0.16431,26,,
8,White Screen 1,8,0.13147,92377159419,0.36645,0.04487,0.00000,0.00000,1,0,0.36732,0.03342,1,0.37031,0.09630,0,,0.28466,0.48483,15.00865,1.06041,1,0.62829,0.46331,16.12154,1.06041,1,0,0.00000,26,,
8,White Screen 1,9,0.14783,92377216830,0.36684,0.04287,0.00000,0.00000,1,0,0.36763,0.03888,1,0.37031,0.09630,0,,0.28418,0.48203,14.54940,1.06041,1,0.62829,0.46331,16.12154,1.05066,1,0,0.00000,26,,
8,White Screen 1,10,0.16687,92377283438,0.36735,0.03815,0.11499,0.05188,2,1,0.36888,0.02399,1,0.37031,0.09630,0,,0.28555,0.48315,14.41123,1.05066,1,0.62963,0.46437,16.76711,1.04090,1,0,0.00000,26,,
8,White Screen 1,11,0.18091,92377332658,0.36762,0.04190,0.11499,0.06592,2,1,0.36869,0.05688,1,0.37031,0.09630,0,,0.28625,0.48605,15.08320,1.04090,1,0.62958,0.46554,16.12039,1.03115,1,0,0.00000,26,,
8,White Screen 1,12,0.19727,92377389947,0.36774,0.04345,0.11499,0.08228,2,1,0.36833,0.05121,1,0.37031,0.09630,0,,0.28611,0.48655,15.28561,1.04104,1,0.62967,0.46519,16.18032,1.04104,1,0,0.00000,26,,
8,White Screen 1,13,0.21362,92377447570,0.36582,0.04376,0.11499,0.09863,2,1,0.35428,0.04559,1,0.37031,0.09630,0,,0.28604,0.48468,15.04203,1.05093,1,0.62981,0.46305,16.29968,1.06068,1,0,0.00000,26,,
8,White Screen 1,14,0.22998,92377504958,0.36552,0.03843,0.11499,0.11499,2,1,0.36349,0.00113,1,0.37031,0.09630,0,,0.28493,0.48215,15.03693,1.07057,1,0.62918,0.46224,17.12615,1.08033,1,0,0.00000,26,,
8,White Screen 1,15,0.24646,92377562832,0.36526,0.03368,0.11499,0.13147,2,1,0.36312,-0.00427,1,0.37031,0.09630,0,,0.28495,0.48239,15.01714,1.08033,1,0.62919,0.46198,17.00169,1.08033,1,0,0.00000,26,,
8,White Screen 1,16,0.26294,92377620257,0.36541,0.03477,0.11499,0.14795,2,1,0.36677,0.04451,1,0.37031,0.09630,0,,0.28535,0.48422,15.85538,1.07044,1,0.62922,0.46302,16.95904,1.06068,1,0,0.00000,26,,
8,White Screen 1,17,0.27917,92377677503,0.36505,0.03074,0.11499,0.16418,2,1,0.36144,-0.00950,1,0.41927,0.03241,0,,0.28598,0.48332,15.53299,1.05079,1,0.62993,0.46325,16.60125,1.04104,1,0,0.00000,26,,
8,White Screen 1,18,0.29590,92377736060,0.36486,0.02930,0.11499,0.18091,2,1,0.36282,0.01341,1,0.41927,0.03241,0,,0.28616,0.48390,15.43708,1.03115,1,0.62972,0.46358,17.09504,1.02140,1,0,0.00000,26,,
8,White Screen 1,19,0.31201,92377792638,0.36620,0.03236,0.11499,0.19702,2,1,0.38227,0.06912,1,0.50104,0.00000,0,,0.28678,0.48345,15.91419,1.02140,1,0.63070,0.46376,17.60035,1.02140,1,0,0.00000,26,,
8,White Screen 1,20,0.32861,92377850889,0.36695,0.03471,0.11499,0.21362,2,1,0.37669,0.06527,1,0.50104,0.00000,0,,0.28702,0.48464,16.26867,1.02140,1,0.63049,0.46378,17.29937,1.02140,1,0,0.00000,26,,
8,White Screen 1,21,0.34509,92377908787,0.36758,0.03638,0.11499,0.23010,2,1,0.37644,0.05970,1,0.56458,0.00000,0,,0.28702,0.48464,16.26867,1.02140,1,0.63058,0.46352,17.29555,1.03115,1,0,0.00000,26,,
8,White Screen 1,22,0.36157,92377966203,0.37335,0.05082,0.11499,0.24658,2,1,0.45978,0.26748,1,0.56458,0.00000,0,,0.28952,0.48923,16.35816,1.03115,1,0.63216,0.46887,18.07777,1.04090,1,0,0.00000,26,,
8,White Screen 1,23,0.37793,92378023634,0.37615,0.06205,0.11499,0.26294,2,1,0.42104,0.24178,1,0.61719,0.00000,0,,0.28833,0.48901,16.74943,1.04090,1,0.63174,0.46815,18.09966,1.05066,1,0,0.00000,26,,
