MEDIA_ID,MEDIA_NAME,CNT,TIME(2017/11/14 12:18:48.540),TIMETICK(f=3507505),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,
8,White Screen 1,0,0.00000,104568515305,0.42211,0.03890,0.00000,0.00000,1,1,0.44217,0.07944,1,0.44107,0.06571,0,,0.30795,0.67238,11.84413,0.95901,1,0.63889,0.64585,11.28399,0.95901,1,0,0.00000,16,,
8,White Screen 1,1,0.01648,104568573014,0.42282,0.04035,0.00000,0.01648,1,1,0.44217,0.07944,1,0.44107,0.06571,0,,0.30722,0.67225,12.06708,0.95901,1,0.63829,0.64594,11.70513,0.95901,1,0,0.00000,16,,
8,White Screen 1,2,0.03296,104568630614,0.42302,0.04118,0.00000,0.03296,1,1,0.42866,0.06433,1,0.44107,0.06571,0,,0.30629,0.67085,11.45044,0.96807,1,0.63792,0.64588,11.53596,0.96807,1,0,0.00000,16,,
8,White Screen 1,3,0.04944,104568688482,0.42278,0.04194,0.00000,0.04944,1,1,0.41586,0.06415,1,0.44107,0.06571,0,,0.30619,0.67063,11.55328,0.97714,1,0.63833,0.64603,10.93184,0.97714,1,0,0.00000,16,,
8,White Screen 1,4,0.06580,104568745742,0.42251,0.04212,0.00000,0.06580,1,1,0.41443,0.04734,1,0.44107,0.06571,0,,0.30634,0.67244,11.53623,0.98620,1,0.63818,0.64619,11.05338,0.99541,1,0,0.00000,16,,
8,White Screen 1,5,0.08215,104568803177,0.42227,0.04156,0.00000,0.08216,1,1,0.41483,0.02432,1,0.44107,0.06571,0,,0.30626,0.67404,11.76779,0.99541,1,0.63822,0.64641,11.10200,1.00461,1,0,0.00000,16,,
8,White Screen 1,6,0.09863,104568861218,0.42248,0.04109,0.00000,0.09863,1,1,0.42913,0.02602,1,0.44107,0.06571,0,,0.30631,0.67242,11.27640,1.00461,1,0.63828,0.64619,10.98942,1.01381,1,0,0.00000,16,,
8,White Screen 1,7,0.11487,104568918045,0.42268,0.04064,0.00000,0.11487,1,1,0.42912,0.02586,1,0.44107,0.06571,0,,0.30625,0.67250,11.09903,1.00475,1,0.63828,0.64571,11.22472,1.01395,1,0,0.00000,16,,
8,White Screen 1,8,0.13147,104568976338,0.42242,0.04001,0.00000,0.13147,1,1,0.41378,0.01859,1,0.44107,0.06571,0,,0.30664,0.67126,11.86991,1.00489,1,0.63821,0.64572,11.26341,1.00489,1,0,0.00000,16,,
8,White Screen 1,9,0.14795,104569033956,0.42229,0.04032,0.00000,0.14795,1,1,0.41762,0.05096,1,0.44107,0.06571,0,,0.30603,0.66957,11.45117,0.99582,1,0.63825,0.64585,10.90698,0.99582,1,0,0.00000,16,,
8,White Screen 1,10,0.16431,104569091634,0.42217,0.04077,0.00000,0.16431,1,1,0.41781,0.05695,1,0.44107,0.06571,0,,0.30619,0.67238,11.58364,0.99582,1,0.63717,0.64606,11.12444,0.98662,1,0,0.00000,16,,
8,White Screen 1,11,0.18066,104569149027,0.42234,0.04162,0.00000,0.18067,1,1,0.42872,0.07318,1,0.44107,0.06571,0,,0.30580,0.67280,11.93971,0.99568,1,0.63706,0.64613,11.50239,0.98648,1,0,0.00000,16,,
8,White Screen 1,12,0.19714,104569206558,0.42214,0.04227,0.00000,0.19715,1,1,0.41464,0.06684,1,0.44107,0.06571,0,,0.30631,0.67314,11.56735,0.99554,1,0.63740,0.64637,11.09458,0.98634,1,0,0.00000,16,,
8,White Screen 1,13,0.21362,104569264594,0.42195,0.04274,0.00000,0.21363,1,1,0.41446,0.06108,1,0.44107,0.06571,0,,0.30644,0.67383,11.61220,0.99541,1,0.63788,0.64681,10.79185,0.99541,1,0,0.00000,16,,
8,White Screen 1,14,0.23010,104569322394,0.42218,0.04206,0.00000,0.23010,1,1,0.43151,0.01505,1,0.44107,0.06571,0,,0.30679,0.67434,12.35762,0.99541,1,0.63818,0.64589,11.25091,1.00461,1,0,0.00000,16,,
