MEDIA_ID,MEDIA_NAME,CNT,TIME(2017/11/07 11:31:38.119),TIMETICK(f=3507520),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,
8,White Screen 1,0,0.00000,94607957309,0.21384,0.20482,0.00000,0.00000,1,1,0.31464,0.25247,1,0.37500,0.07222,0,,0.38400,0.32115,15.79501,0.92584,1,0.73333,0.35746,16.76271,0.92584,1,0,0.00000,32,,
8,White Screen 1,1,0.01648,94608015286,0.21783,0.20639,0.00000,0.01648,1,1,0.31363,0.24425,1,0.37500,0.07222,0,,0.38402,0.32105,15.86559,0.93370,1,0.73334,0.35737,16.83861,0.93370,1,0,0.00000,32,,
8,White Screen 1,2,0.03271,94608072309,0.24796,0.21503,0.00000,0.01648,1,0,0.32323,0.25804,1,0.37500,0.07222,0,,0.38412,0.32085,15.79177,0.94156,1,0.73339,0.35695,17.22136,0.94156,1,0,0.00000,32,,
8,White Screen 1,3,0.04932,94608130538,0.29036,0.22510,0.00000,0.01648,1,0,0.33277,0.23517,1,0.37500,0.07222,0,,0.38414,0.32060,15.76366,0.94942,1,0.73335,0.35674,17.54750,0.94942,1,0,0.00000,32,,
8,White Screen 1,4,0.06567,94608187949,0.30450,0.22846,0.00000,0.01648,1,0,0.33277,0.23517,1,0.37500,0.07222,0,,0.38418,0.32024,15.79598,0.94942,1,0.73362,0.35647,17.54705,0.94942,1,0,0.00000,32,,
8,White Screen 1,5,0.08203,94608245336,0.30801,0.23683,0.03271,0.04932,2,1,0.31855,0.26195,1,0.37500,0.07222,0,,0.38393,0.32043,16.18952,0.94156,1,0.73367,0.35609,17.35266,0.94156,1,0,0.00000,32,,
8,White Screen 1,6,0.09863,94608303262,0.31274,0.24292,0.03271,0.06592,2,1,0.33164,0.26729,1,0.37500,0.07222,0,,0.38382,0.32041,16.31247,0.93370,1,0.73353,0.35639,17.63959,0.93370,1,0,0.00000,32,,
8,White Screen 1,7,0.11499,94608360690,0.31603,0.24832,0.03271,0.08228,2,1,0.33250,0.27532,1,0.37500,0.07222,0,,0.38397,0.32049,16.56334,0.92584,1,0.73353,0.35639,17.63959,0.92584,1,0,0.00000,32,,
8,White Screen 1,8,0.13135,94608418126,0.31716,0.25120,0.03271,0.09863,2,1,0.32392,0.26847,1,0.37500,0.07222,0,,0.38378,0.32058,16.65465,0.92584,1,0.73355,0.35654,17.73253,0.92584,1,0,0.00000,32,,
8,White Screen 1,9,0.14783,94608475978,0.31733,0.25457,0.03271,0.11511,2,1,0.31852,0.27820,1,0.37500,0.07222,0,,0.38391,0.32040,16.66809,0.92584,1,0.73340,0.35669,17.49190,0.92584,1,0,0.00000,32,,
