MEDIA_ID,MEDIA_NAME,CNT,TIME(2017/11/02 11:14:26.879),TIMETICK(f=3507505),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,
8,White Screen 1,0,0.00000,91015199312,0.41770,-0.05758,0.00000,0.00000,1,1,0.41796,-0.13988,1,0.38021,0.08426,0,,0.28493,0.65324,20.78857,0.82271,1,0.63806,0.64694,19.45642,0.83326,1,0,0.00000,10,,
8,White Screen 1,1,0.01636,91015256672,0.41738,-0.05726,0.00000,0.01636,1,1,0.40445,-0.08837,1,0.38021,0.08426,0,,0.28437,0.65141,21.52633,0.83326,1,0.63771,0.64595,19.75701,0.83326,1,0,0.00000,10,,
8,White Screen 1,2,0.03284,91015314450,0.41730,-0.05805,0.00000,0.03284,1,1,0.41540,-0.13088,1,0.38021,0.08426,0,,0.28488,0.65123,21.03080,0.83326,1,0.63796,0.64548,19.61808,0.83326,1,0,0.00000,10,,
8,White Screen 1,3,0.04913,91015371592,0.41721,-0.05895,0.00000,0.04914,1,1,0.41490,-0.11745,1,0.38021,0.08426,0,,0.28470,0.65168,20.97509,0.82785,1,0.63796,0.64548,19.61808,0.82230,1,0,0.00000,10,,
8,White Screen 1,4,0.06580,91015430019,0.41699,-0.05958,0.00000,0.06580,1,1,0.40684,-0.09135,1,0.38021,0.08426,0,,0.28477,0.65351,20.48514,0.81689,1,0.63840,0.64739,19.58765,0.81133,1,0,0.00000,10,,
8,White Screen 1,5,0.08215,91015487337,0.41642,-0.05991,0.00000,0.08216,1,1,0.40230,-0.08217,1,0.38021,0.08426,0,,0.28515,0.65258,21.82471,0.80592,1,0.63844,0.64579,19.45084,0.80037,1,0,0.00000,10,,
8,White Screen 1,6,0.09851,91015544772,0.41586,-0.05984,0.00000,0.09851,1,1,0.40217,-0.06277,1,0.38021,0.08426,0,,0.28545,0.65200,21.44331,0.79496,1,0.63840,0.64562,19.41951,0.78940,1,0,0.00000,10,,
8,White Screen 1,7,0.11481,91015602005,0.41572,-0.05900,0.00000,0.11481,1,1,0.41097,-0.02731,1,0.38021,0.08426,0,,0.28443,0.65135,21.62828,0.78940,1,0.63784,0.64577,19.65088,0.78940,1,0,0.00000,10,,
8,White Screen 1,8,0.13159,91015660699,0.41530,-0.05825,0.00000,0.13159,1,1,0.40191,-0.04234,1,0.38021,0.08426,0,,0.28543,0.65200,21.54956,0.78940,1,0.63901,0.64648,19.90191,0.78940,1,0,0.00000,10,,
8,White Screen 1,9,0.14789,91015717963,0.41488,-0.05750,0.00000,0.14789,1,1,0.40191,-0.04234,1,0.38021,0.08426,0,,0.28539,0.65210,21.63712,0.78940,1,0.63901,0.64648,19.90191,0.78940,1,0,0.00000,10,,
8,White Screen 1,10,0.16449,91015776176,0.41439,-0.05662,0.00000,0.16449,1,1,0.39821,-0.03337,1,0.38021,0.08426,0,,0.28580,0.65237,21.69284,0.78940,1,0.63902,0.64597,19.91695,0.78940,1,0,0.00000,10,,
8,White Screen 1,11,0.18079,91015833398,0.41430,-0.04886,0.00000,0.18079,1,1,0.41613,0.31885,1,0.38021,0.08426,0,,0.28574,0.65243,21.78092,0.78940,1,0.63911,0.64662,19.67273,0.78940,1,0,0.00000,10,,
8,White Screen 1,12,0.19714,91015890681,0.40767,-0.01056,0.00000,0.18079,1,0,0.41684,0.27282,1,0.38021,0.08426,0,,0.28524,0.65249,21.92382,0.81537,1,0.63889,0.64607,19.66587,0.84203,1,0,0.00000,10,,
8,White Screen 1,13,0.21344,91015947802,0.40249,0.25697,0.00000,0.18079,1,0,0.39730,0.52449,1,0.38021,0.08426,0,,0.28623,0.65898,19.44763,0.86800,1,0.63848,0.65300,18.56104,0.89466,1,0,0.00000,10,,
8,White Screen 1,14,0.23004,91016006040,0.40304,0.34889,0.00000,0.18079,1,0,0.40416,0.53274,1,0.38021,0.08426,0,,0.28649,0.66124,18.99916,0.92063,1,0.63890,0.65527,18.48965,0.94730,1,0,0.00000,10,,
8,White Screen 1,15,0.24640,91016063467,0.40144,0.51527,0.00000,0.18079,1,0,0.40286,0.48859,1,0.38021,0.08426,0,,0.28677,0.66193,19.66932,0.97326,1,0.63886,0.65531,18.18701,1.00898,1,0,0.00000,10,,
